regionID,solarSystemID,solarSystemName,x,y,z,security,,,
10000053,30004163,BI0Y-X,270,46.4,145.00,-0.455811,,,
10000011,30000928,WPR-EI,47.6,35.2,-83.90,-0.455815,,,
10000053,30004203,L-Z9NB,291,39.9,240.00,-0.455874,,,
10000018,30001593,JL-ZUQ,230,20.3,30.90,-0.456147,,,
10000014,30001247,WFC-MY,-144,39.7,-258.00,-0.456577,,,
10000031,30002613,4-MPSJ,-43.3,-13.2,-357.00,-0.456843,,,
10000053,30004207,DK0-N8,288,65.9,251.00,-0.45696,,,
10000059,30004699,O1Q-P1,-127,-4.5,-461.00,-0.457072,,,
10000031,30002615,PZMA-E,-51.8,-17.8,-352.00,-0.45725,,,
10000034,30002850,B1UE-J,142,69.5,102.00,-0.458101,,,
10000006,30000593,GRHS-B,88.2,-7.06,-158.00,-0.458119,,,
10000008,30000682,Q-K2T7,79.4,6.84,-129.00,-0.458182,,,
10000011,30000986,BRT-OP,64.2,54.6,-35.30,-0.458436,,,
10000005,30000453,52CW-6,87.1,-17.8,-199.00,-0.458595,,,
10000006,30000594,J-RXYN,95.7,-10.8,-161.00,-0.458729,,,
10000005,30000465,NB-ALM,102,-27.2,-181.00,-0.458769,,,
10000027,30002322,RO-0PZ,140,52,54.20,-0.458969,,,
10000017,30001491,R-G1SF,10.6,48.6,185.00,-0.459047,,,
10000005,30000471,M-XUZZ,156,-14.1,-220.00,-0.459449,,,
10000053,30004161,FV-YEA,262,39.8,149.00,-0.460106,,,
10000010,30000865,H-W9TY,-120,101,221.00,-0.460155,,,
10000050,30004025,8-YNBE,-423,35.8,-262.00,-0.46049,,,
10000008,30000735,OX-S7P,68.7,28.4,-130.00,-0.460704,,,
10000058,30004622,D-Q04X,-467,30.7,-22.00,-0.460856,,,
10000021,30001766,QFRV-2,311,-31,41.80,-0.461255,,,
10000062,30004902,D2EZ-X,95.3,-3.07,-377.00,-0.461654,,,
10000066,30005164,8B-A4E,237,37.5,129.00,-0.461825,,,
10000056,30004486,6-ELQP,54.4,-55.9,-456.00,-0.46202,,,
10000003,30000229,UH-9ZG,-103,117,205.00,-0.462584,,,
10000062,30004908,6T3I-L,116,-29.3,-398.00,-0.462821,,,
10000027,30002342,2B-UUQ,168,41.5,35.30,-0.463205,,,
10000034,30002854,WNM-V0,139,78.6,80.80,-0.463842,,,
10000050,30004028,E-VKJV,-427,34.9,-260.00,-0.463907,,,
10000055,30004324,JTAU-5,-140,74.6,364.00,-0.463971,,,
10000034,30002851,O31W-6,144,62.9,95.50,-0.464069,,,
10000031,30002621,GZ1-A1,-41.3,-11.4,-365.00,-0.464293,,,
10000060,30004782,PF-KUQ,-400,69.9,-309.00,-0.464327,,,
10000061,30004828,4-IT9G,-15.7,-17.8,-285.00,-0.464797,,,
10000058,30004609,NDH-NV,-441,26.2,-11.70,-0.466497,,,
10000056,30004453,VNGJ-U,-3.76,-36.4,-387.00,-0.46657,,,
10000003,30000247,9OO-LH,-103,105,202.00,-0.466964,,,
10000045,30003669,Q1U-IU,-104,35.2,461.00,-0.467095,,,
10000040,30003247,VZEG-B,253,67.5,112.00,-0.468377,,,
10000056,30004412,5-IZGE,0.373,-43.7,-374.00,-0.468479,,,
10000066,30005138,7M4-4C,182,40.8,96.30,-0.468539,,,
10000006,30000563,R0-DMM,85.1,15.1,-144.00,-0.46858,,,
10000062,30004911,NZPK-G,124,-18.4,-402.00,-0.468787,,,
10000058,30004634,TU-Y2A,-457,64,-42.90,-0.469001,,,
10000005,30000468,5OJ-G2,149,-24.6,-211.00,-0.469137,,,
10000013,30001090,RIU-GC,139,45.3,117.00,-0.470835,,,
10000031,30002582,3-UCBF,-43.8,-4.31,-293.00,-0.471481,,,
10000015,30001314,SE-SHZ,-157,109,355.00,-0.47201,,,
10000056,30004411,PMV-G6,-5.72,-29.5,-371.00,-0.472167,,,
10000058,30004593,L-1SW8,-420,32.2,-2.17,-0.472201,,,
10000066,30005185,PA-ALN,236,21.7,40.00,-0.472431,,,
10000066,30005149,4-1ECP,203,23.6,157.00,-0.472552,,,
10000053,30004166,22-May,273,49.5,150.00,-0.472773,,,
10000008,30000663,DE-A7P,62.4,-0.447,-163.00,-0.472823,,,
10000056,30004482,I9-ZQZ,48.3,-46.6,-446.00,-0.47284,,,
10000066,30005103,F-5WYK,256,18.3,61.30,-0.472881,,,
10000017,30001488,6-QXE6,15.4,55.7,187.00,-0.472905,,,
10000006,30000595,DUO-51,98.7,-11.6,-165.00,-0.473003,,,
10000053,30004171,Y-RAW3,292,46.4,172.00,-0.473014,,,
10000003,30000240,4-HWWF,-79.7,98.1,192.00,-0.473026,,,
10000025,30002181,M-ZJWJ,60.3,6.05,-236.00,-0.473106,,,
10000027,30002296,KGT3-6,125,52.4,30.50,-0.473881,,,
10000050,30003991,Z-UZZN,-343,53.9,-259.00,-0.473902,,,
10000014,30001184,6-MM99,-75.3,33,-177.00,-0.47413,,,
10000031,30002624,LHGA-W,-42.4,-11.7,-368.00,-0.474323,,,
10000005,30000469,9-02G0,157,-20,-211.00,-0.474947,,,
10000066,30005089,TDP-T3,188,55.4,102.00,-0.475821,,,
10000060,30004783,N8D9-Z,-400,66.8,-269.00,-0.477049,,,
10000025,30002167,6-I162,30.1,-8.88,-233.00,-0.477305,,,
10000035,30002918,N-TFXK,-245,59.1,301.00,-0.477481,,,
10000039,30003117,NH-R5B,-127,4.7,-379.00,-0.47751,,,
10000009,30000794,A24L-V,116,9.37,-128.00,-0.477822,,,
10000039,30003172,LG-RO2,-58.6,-25.5,-457.00,-0.47824,,,
10000063,30004948,E-DOF2,-414,74.4,-403.00,-0.478252,,,
10000029,30002463,U-L4KS,5.87,82.1,111.00,-0.479063,,,
10000066,30005184,F-A3TR,250,5.95,54.30,-0.479261,,,
10000050,30003993,BX2-ZX,-348,51.4,-264.00,-0.479698,,,
10000053,30004202,U6R-F9,297,44.8,241.00,-0.479751,,,
10000027,30002317,1ACJ-6,132,48.1,46.60,-0.479887,,,
10000035,30002946,XCBK-X,-341,69.3,323.00,-0.4802,,,
10000025,30002174,J-QA7I,46.6,-24.9,-247.00,-0.480517,,,
10000009,30000783,EFM-C4,122,49.9,-105.00,-0.481914,,,
10000061,30004874,0P-U0Q,120,-34.8,-314.00,-0.482774,,,
10000066,30005159,4F6-VZ,235,48.9,121.00,-0.483446,,,
10000056,30004478,M-PGT0,31.6,-41.6,-438.00,-0.484561,,,
10000006,30000561,UZ-QXW,91.4,18.2,-146.00,-0.484818,,,
10000021,30001777,JBUH-H,291,49,139.00,-0.484983,,,
10000040,30003232,GK3-RX,255,41.6,122.00,-0.486579,,,
10000006,30000553,GGE-5Q,97.7,9.21,-141.00,-0.486731,,,
10000066,30005106,LW-YEW,206,47.9,133.00,-0.487683,,,
10000021,30001779,0-4VQL,287,30.8,119.00,-0.487794,,,
10000013,30001084,V3P-AZ,145,60.6,112.00,-0.489002,,,
10000018,30001546,Y4OK-W,211,34.2,-32.00,-0.489253,,,
10000060,30004775,I-E3TG,-468,26.8,-206.00,-0.489287,,,
10000039,30003179,6SB-BN,-83.3,-30.1,-473.00,-0.48933,,,
10000035,30002948,VPLL-N,-347,71.2,318.00,-0.490013,,,
10000045,30003640,6-AOLS,-63.7,27.2,441.00,-0.490423,,,
10000040,30003222,Q-ITV5,241,25.8,107.00,-0.490786,,,
10000061,30004826,9-MJVQ,-16.3,-12.2,-279.00,-0.491263,,,
10000039,30003164,QFGB-E,-58,-56.2,-474.00,-0.491352,,,
10000060,30004774,5-CQDA,-469,25,-210.00,-0.491403,,,
10000009,30000823,3-0FYP,216,-29.5,-170.00,-0.491812,,,
10000055,30004397,9-B1DS,-101,57.6,463.00,-0.491978,,,
10000029,30002438,BND-16,-24.5,82.6,128.00,-0.492231,,,
10000021,30001745,80G-H5,275,-25,22.10,-0.492482,,,
10000029,30002441,4-CUM5,-20.9,79,125.00,-0.492569,,,
10000046,30003698,GME-PQ,-320,65.7,263.00,-0.492754,,,
10000055,30004403,3KNA-N,-100,53.2,472.00,-0.493307,,,
10000061,30004870,T6GY-Y,113,-26.3,-318.00,-0.493311,,,
10000025,30002185,NI-J0B,54.5,4.62,-233.00,-0.493748,,,
10000027,30002292,Z-DRIY,162,49.8,85.00,-0.494216,,,
10000034,30002855,6FS-CZ,136,83.4,87.70,-0.49435,,,
10000015,30001352,2IBE-N,-93.4,95.6,365.00,-0.495035,,,
10000040,30003259,X-CYNC,220,72.6,124.00,-0.495317,,,
10000014,30001244,UCG4-B,-145,32.1,-248.00,-0.495382,,,
10000035,30002937,3JN9-Q,-322,93,309.00,-0.495398,,,
10000009,30000828,HL-VZX,189,-36.2,-184.00,-0.49573,,,
10000040,30003213,FZCR-3,233,58.7,96.60,-0.495867,,,
10000011,30000985,66U-1P,65.6,54.3,-39.80,-0.4961,,,
10000021,30001809,L1YK-V,299,14.9,86.40,-0.49638,,,
10000014,30001248,Q-U96U,-147,34.2,-259.00,-0.496473,,,
10000005,30000474,1-PGSG,62.3,-13.9,-196.00,-0.496553,,,
10000015,30001279,9-8BL8,-163,123,323.00,-0.497033,,,
10000013,30001064,F-TQWO,175,72.8,78.20,-0.4972,,,
10000013,30001113,XTVZ-E,191,57.6,62.90,-0.497393,,,
10000009,30000844,5C-RPA,183,-21.9,-198.00,-0.497942,,,
10000056,30004404,UD-VZW,-21.9,-20.9,-358.00,-0.499025,,,
10000034,30002869,M-75WN,123,84.2,86.30,-0.499043,,,
10000003,30000230,NFM-0V,-94.7,123,205.00,-0.499123,,,
10000009,30000838,0-6VZ5,149,-32.5,-183.00,-0.499157,,,
10000009,30000845,CR2-PQ,185,-25.6,-193.00,-0.499372,,,
10000045,30003641,IKTD-P,-62.6,12.2,436.00,-0.499702,,,
10000045,30003664,JSI-LL,-107,31.1,457.00,-0.500003,,,
10000053,30004176,KIG9-K,296,39.7,169.00,-0.500243,,,
10000046,30003693,0-ARFO,-320,41.8,257.00,-0.500447,,,
10000056,30004479,NPD9-A,37.7,-38.3,-441.00,-0.500536,,,
10000005,30000511,RT-9WL,70.6,-17.9,-228.00,-0.500871,,,
10000053,30004208,E0DR-G,310,42.4,243.00,-0.50103,,,
10000055,30004356,M-HU4V,-179,58.8,410.00,-0.501533,,,
10000050,30003973,LNVW-K,-337,88.8,-230.00,-0.501945,,,
10000055,30004361,I-7RIS,-119,53.2,411.00,-0.502059,,,
10000035,30002941,43B-O1,-333,82.2,314.00,-0.502154,,,
10000066,30005150,UYOC-1,205,29.3,155.00,-0.503325,,,
10000013,30001094,NRD-5Q,188,71.4,44.30,-0.504446,,,
10000066,30005132,Z-ENUD,175,40.9,103.00,-0.504997,,,
10000014,30001249,X4-WL0,-151,31.5,-266.00,-0.5053,,,
10000003,30000231,YXIB-I,-101,117,209.00,-0.506995,,,
10000027,30002300,L-ZJLN,118,51.1,31.90,-0.507204,,,
10000005,30000452,3-3EZB,81.8,-18.1,-197.00,-0.507582,,,
10000035,30002949,9CK-KZ,-348,70.4,325.00,-0.508081,,,
10000040,30003238,21M1-B,233,46.2,173.00,-0.508274,,,
10000061,30004815,QRBN-M,-16.9,14.1,-276.00,-0.508753,,,
10000005,30000446,C5-SUU,77.1,-17.4,-198.00,-0.509026,,,
10000009,30000820,5IH-GL,201,-15.8,-173.00,-0.509245,,,
10000008,30000718,4-CM8I,112,20.9,-140.00,-0.50935,,,
10000060,30004733,PDE-U3,-444,22.3,-228.00,-0.51,,,
10000006,30000580,MN-Q26,67.5,18.4,-171.00,-0.510912,,,
10000066,30005093,DE-IHK,199,42.1,130.00,-0.511459,,,
10000005,30000494,8FN-GP,190,-17.1,-202.00,-0.511652,,,
10000034,30002832,6V-D0E,126,63.1,97.30,-0.511844,,,
10000009,30000843,J-ZYSZ,176,-23.6,-202.00,-0.512559,,,
10000039,30003104,RBW-8G,-119,5.81,-376.00,-0.513164,,,
10000055,30004385,J9-5MQ,-165,78.2,433.00,-0.513395,,,
10000009,30000830,W-MF6J,199,-27.6,-182.00,-0.51351,,,
10000034,30002827,FBH-JN,141,73.2,99.60,-0.513567,,,
10000031,30002623,6B-GKA,-35.2,-14.8,-370.00,-0.514429,,,
10000035,30002935,O-2RNZ,-319,86.9,313.00,-0.514816,,,
10000066,30005166,3LL-O0,233,47.3,124.00,-0.515204,,,
10000005,30000495,FIDY-8,198,-5.92,-203.00,-0.515209,,,
10000018,30001592,L-EUY2,225,39.7,33.00,-0.515616,,,
10000003,30000238,WBR5-R,-69.9,108,192.00,-0.515803,,,
10000066,30005111,6-1T6Z,204,35.5,148.00,-0.516026,,,
10000056,30004454,2-F3OE,-3.7,-49.3,-382.00,-0.51608,,,
10000025,30002124,EA-HSA,-4.29,1.18,-200.00,-0.516159,,,
10000029,30002466,Y8R-XZ,8.12,80.2,126.00,-0.516373,,,
10000066,30005114,6-8QLA,207,55.8,129.00,-0.516424,,,
10000005,30000527,U69-YC,146,-40.6,-203.00,-0.516499,,,
10000035,30002944,4N-BUI,-342,76,321.00,-0.51747,,,
10000014,30001185,JBY6-F,-74.1,38,-172.00,-0.5177,,,
10000027,30002364,QHJR-E,162,38.6,30.70,-0.520107,,,
10000010,30000867,D7-ZAC,-113,103,221.00,-0.520236,,,
10000009,30000831,O-9G5Y,160,41.8,-111.00,-0.520979,,,
10000066,30005088,B-B0ME,187,62.2,99.50,-0.521929,,,
10000006,30000576,4-EFLU,48.2,11.2,-177.00,-0.522806,,,
10000029,30002500,JE1-36,-5.97,81.6,102.00,-0.523338,,,
10000027,30002381,F69O-M,163,65.3,37.70,-0.524572,,,
10000034,30002828,BVRQ-O,136,68.7,101.00,-0.524578,,,
10000009,30000839,GB-6X5,144,-44.2,-194.00,-0.524654,,,
10000013,30001055,JA-G0T,183,58.1,52.90,-0.526134,,,
10000035,30002939,WUZ-WM,-334,84,319.00,-0.526816,,,
10000008,30000679,OAQY-M,81.9,26.3,-142.00,-0.527079,,,
10000005,30000481,QRFJ-Q,173,-17.9,-213.00,-0.52733,,,
10000063,30004953,RJ3H-0,-431,76.7,-414.00,-0.52745,,,
10000055,30004323,AH-B84,-135,69.6,364.00,-0.527871,,,
10000014,30001245,BUZ-DB,-147,35.1,-251.00,-0.528354,,,
10000009,30000789,GK5Z-T,104,4.59,-126.00,-0.528431,,,
10000006,30000586,Q-GQHN,72.3,15.3,-171.00,-0.528576,,,
10000060,30004778,GY6A-L,-404,66.2,-268.00,-0.528848,,,
10000021,30001818,MC4C-H,293,-22.7,61.10,-0.529135,,,
10000013,30001109,1-EVAX,187,55.8,57.80,-0.529569,,,
10000035,30002950,5S-KXA,-342,88,312.00,-0.529805,,,
10000009,30000827,74L2-U,180,-39.8,-177.00,-0.529933,,,
10000005,30000470,XA5-TY,153,-27.1,-215.00,-0.530378,,,
10000029,30002439,IOO-7O,-28.3,93.6,125.00,-0.530402,,,
10000056,30004480,D6SK-L,42,-43.7,-445.00,-0.530531,,,
10000008,30000716,B-1UJC,112,30.7,-140.00,-0.530799,,,
10000014,30001252,EX6-AO,-148,31.6,-255.00,-0.53159,,,
10000040,30003236,QZ-DIZ,235,45.6,175.00,-0.531649,,,
10000066,30005145,7AH-SF,199,25,151.00,-0.531749,,,
10000062,30004916,H90-C9,129,-23,-412.00,-0.532198,,,
10000018,30001589,KS8G-M,263,21.4,65.10,-0.532865,,,
10000055,30004374,5-P1Y2,-108,52.7,448.00,-0.533191,,,
10000018,30001540,1I5-0V,211,56.5,5.87,-0.533442,,,
10000039,30003113,C-VZAK,-121,10.4,-379.00,-0.533793,,,
10000013,30001079,9F-ERQ,170,62.5,130.00,-0.533987,,,
10000029,30002443,RLSI-V,-19,80.9,121.00,-0.534089,,,
10000007,30000652,8OYE-Z,269,13.8,-49.40,-0.534491,,,
10000015,30001311,W3KK-R,-163,110,360.00,-0.534679,,,
10000014,30001183,G-7WUF,-77.6,37.6,-182.00,-0.534772,,,
10000017,30001517,G5J-LH,-29.2,97.9,241.00,-0.535096,,,
10000055,30004353,LRWD-B,-155,55.1,410.00,-0.535141,,,
10000009,30000829,38NZ-1,202,-31.2,-186.00,-0.535452,,,
10000003,30000239,4GYV-Q,-73.4,94.1,197.00,-0.536556,,,
10000013,30001093,XCZ5-Y,189,69.8,47.50,-0.536614,,,
10000035,30002947,GY5-26,-345,77,323.00,-0.53755,,,
10000009,30000826,D-P1EH,178,-38.3,-169.00,-0.537587,,,
10000058,30004654,ATQ-QS,-477,29.5,-22.40,-0.537606,,,
10000010,30000899,QFF-O6,-46.6,73.4,234.00,-0.538433,,,
10000021,30001827,N-I024,295,-32.1,40.40,-0.539141,,,
10000008,30000704,LQ-OAI,82.4,9.65,-111.00,-0.53954,,,
10000034,30002870,PNFW-O,122,86.2,90.60,-0.53976,,,
10000040,30003231,3-JG3X,250,45.3,124.00,-0.539849,,,
10000013,30001059,X-PQEX,155,75.5,96.80,-0.540927,,,
10000056,30004472,RIT-A7,72.2,11.4,-386.00,-0.541435,,,
10000058,30004661,4HS-CR,-498,14.9,-59.20,-0.541978,,,
10000009,30000810,F3-8X2,128,35.5,-108.00,-0.54212,,,
10000006,30000597,Z-A8FS,98,-19,-167.00,-0.542356,,,
10000009,30000784,YPW-M4,123,25.8,-117.00,-0.542441,,,
10000021,30001805,8RL-OG,298,24.4,102.00,-0.543391,,,
10000025,30002155,XS-K1O,-8.57,-24,-163.00,-0.543662,,,
10000055,30004394,2B7A-3,-178,49.2,411.00,-0.543989,,,
10000063,30004938,UR-E46,-402,70.8,-406.00,-0.544897,,,
10000066,30005183,F-HQWV,249,6.28,56.90,-0.544956,,,
10000053,30004190,87-1PM,304,51.6,184.00,-0.545805,,,
10000011,30000927,VKU-BG,55.9,40.7,-85.70,-0.546395,,,
10000009,30000785,Q7-FZ8,123,32.2,-110.00,-0.546487,,,
10000066,30005131,U-W436,175,42.1,99.20,-0.547341,,,
10000053,30004191,C2-1B5,303,53.4,190.00,-0.54763,,,
10000055,30004401,CH9L-K,-107,42.6,466.00,-0.548428,,,
10000055,30004352,T-Q2DD,-146,44.7,411.00,-0.548912,,,
10000007,30000645,0LY-W1,292,-30,-93.00,-0.550039,,,
10000039,30003116,VL7-60,-127,5.48,-383.00,-0.550166,,,
10000046,30003702,8QMO-E,-325,59.1,259.00,-0.550661,,,
10000006,30000585,XQS-GZ,76.6,11.6,-174.00,-0.551312,,,
10000055,30004332,S-B7IT,-125,72.2,404.00,-0.551393,,,
10000040,30003207,Y-770C,256,50.4,154.00,-0.552155,,,
10000060,30004796,9GNS-2,-401,61.7,-315.00,-0.55231,,,
10000018,30001586,OTJ9-E,259,25.5,65.30,-0.552879,,,
10000063,30004958,OY0-2T,-422,94.4,-399.00,-0.553947,,,
10000011,30000909,2X7Z-L,66.4,27.7,-89.30,-0.554088,,,
10000056,30004451,E-PR0S,-9.79,-35.9,-378.00,-0.554117,,,
10000011,30000984,V89M-R,62.7,61.2,-46.20,-0.554139,,,
10000050,30003960,YOP-0T,-315,61.5,-235.00,-0.555336,,,
10000061,30004824,C3-0YD,-17.4,2.26,-276.00,-0.555453,,,
10000063,30004943,VQE-CN,-391,104,-383.00,-0.555477,,,
10000025,30002164,U79-JF,38.2,-14.6,-237.00,-0.555577,,,
10000039,30003174,QS-530,-54.8,-22.3,-450.00,-0.555785,,,
10000060,30004766,39P-1J,-455,53.8,-243.00,-0.555846,,,
10000058,30004652,F2-2C3,-479,35.3,-16.20,-0.55633,,,
10000060,30004791,C6Y-ZF,-418,82.4,-291.00,-0.557071,,,
10000009,30000840,7EX-14,148,-49.4,-197.00,-0.557444,,,
10000003,30000322,VORM-W,5.72,73.1,168.00,-0.558546,,,
10000063,30004949,48I1-X,-421,71.1,-409.00,-0.558587,,,
10000035,30002933,AGG-NR,-312,88.7,322.00,-0.558634,,,
10000053,30004214,0B-VOJ,314,39.8,245.00,-0.558692,,,
10000005,30000528,L-L7PE,150,-43.6,-205.00,-0.559378,,,
10000058,30004644,V6-NY1,-481,53.2,-29.30,-0.559553,,,
10000014,30001214,E1-4YH,-64.6,-7.25,-260.00,-0.559969,,,
10000013,30001120,06-70G,159,47.5,110.00,-0.560101,,,
10000009,30000822,04-EHC,202,-15.5,-178.00,-0.560405,,,
10000009,30000842,VD-8QY,167,-32.6,-201.00,-0.560621,,,
10000035,30002932,LEK-N5,-312,89.3,327.00,-0.560624,,,
10000007,30000625,VK-A5G,221,-6.03,-79.00,-0.560812,,,
10000011,30000945,OK-6XN,8.2,36.4,-62.20,-0.560892,,,
10000035,30002936,OWXT-5,-317,100,328.00,-0.562114,,,
10000055,30004382,XW-JHT,-194,68.4,406.00,-0.562683,,,
10000055,30004380,C-VGYO,-191,67.6,402.00,-0.562933,,,
10000056,30004450,AZN-D2,-9.79,-37.1,-374.00,-0.563142,,,
10000008,30000684,2-KPW6,72.9,19.7,-119.00,-0.563305,,,
10000005,30000513,62O-UE,73.7,-4.05,-237.00,-0.563763,,,
10000009,30000821,C1G-XC,209,-18.3,-172.00,-0.564037,,,
10000058,30004651,C-FER9,-475,37.1,-12.90,-0.564523,,,
10000060,30004787,Q-02UL,-466,55.2,-240.00,-0.565322,,,
10000010,30000868,SH1-6P,-106,109,220.00,-0.565614,,,
10000053,30004205,HXK-J6,292,48.4,246.00,-0.565805,,,
10000035,30002899,0P-F3K,-226,111,269.00,-0.566346,,,
10000050,30003959,VT-G2P,-312,57.5,-236.00,-0.56689,,,
10000053,30004206,4LNE-M,283,54.4,248.00,-0.566918,,,
10000025,30002179,O7-VJ5,64.1,1.92,-250.00,-0.568739,,,
10000060,30004792,6Z-CKS,-414,80.3,-295.00,-0.568951,,,
10000039,30003135,D-PNP9,-90.7,5.32,-424.00,-0.5696,,,
10000025,30002130,ZJA-6U,-25.2,-21.4,-182.00,-0.570409,,,
10000005,30000479,SLVP-D,161,-22.8,-220.00,-0.572055,,,
10000050,30004009,49-U6U,-355,56,-283.00,-0.572324,,,
10000066,30005112,R-AYGT,213,55.8,135.00,-0.57275,,,
10000055,30004346,B8O-KJ,-149,74.5,420.00,-0.572829,,,
10000021,30001822,NQ-M6W,302,-40.5,69.70,-0.573936,,,
10000056,30004481,HYPL-V,27.2,-44.6,-441.00,-0.574097,,,
10000056,30004408,QBH5-F,-16.3,-29.8,-369.00,-0.574176,,,
10000013,30001060,N-H95C,160,77.4,91.50,-0.574997,,,
10000003,30000321,MGAM-4,7.18,73,166.00,-0.575365,,,
10000029,30002440,BWF-ZZ,-20,86.4,122.00,-0.575445,,,
10000066,30005146,7MMJ-3,195,24.4,149.00,-0.575958,,,
10000055,30004398,ME-4IU,-103,55.2,469.00,-0.576321,,,
10000039,30003165,7P-J38,-58.2,-67.6,-482.00,-0.576321,,,
10000025,30002103,NS2L-4,-3.18,-12.2,-213.00,-0.576434,,,
10000009,30000788,I-1QKL,118,39.1,-110.00,-0.576692,,,
10000066,30005161,JM0A-4,238,51.4,127.00,-0.576854,,,
10000066,30005157,0XN-SK,232,37.7,66.70,-0.577452,,,
10000009,30000797,Q-3HS5,145,-34.8,-155.00,-0.578873,,,
10000025,30002178,KCDX-7,58.8,3.99,-246.00,-0.579184,,,
10000007,30000649,LQ-01M,283,-7.56,-55.50,-0.579555,,,
10000035,30002934,0V0R-R,-307,89.7,328.00,-0.579758,,,
10000031,30002614,TWJ-AW,-47.7,-25.8,-357.00,-0.579778,,,
10000025,30002105,B-S347,3.64,-13,-214.00,-0.58103,,,
10000061,30004825,PDF-3Z,-16.1,-4.85,-280.00,-0.581264,,,
10000021,30001749,QHH-13,277,-21.4,26.80,-0.581343,,,
10000045,30003667,SY0W-2,-114,27.6,456.00,-0.581345,,,
10000060,30004767,HZAQ-W,-460,50.3,-243.00,-0.58201,,,
10000056,30004485,R97-CI,46.8,-54.2,-455.00,-0.582471,,,
10000025,30002173,OP9L-F,43.1,-18.7,-246.00,-0.582505,,,
10000008,30000719,ZDB-HT,111,18,-135.00,-0.584346,,,
10000029,30002502,TDE4-H,-12.3,72,101.00,-0.584442,,,
10000035,30002898,FMB-JP,-217,108,273.00,-0.584504,,,
10000055,30004366,9F-7PZ,-163,48.3,402.00,-0.584652,,,
10000005,30000449,ZLO3-V,78,-4.26,-195.00,-0.585749,,,
10000040,30003210,6U-MFQ,235,56.8,102.00,-0.586388,,,
10000060,30004753,W-KQPI,-403,56.3,-270.00,-0.586411,,,
10000025,30002154,4DV-1T,-11.9,-29.8,-166.00,-0.586491,,,
10000066,30005154,4F9Y-3,230,32.7,64.30,-0.586606,,,
10000029,30002464,K25-XD,9.85,76,110.00,-0.587188,,,
10000066,30005153,M4-KX5,233,40.3,76.00,-0.587984,,,
10000025,30002134,I-NGI8,-20.7,-15,-181.00,-0.588022,,,
10000035,30002938,3T7-M8,-328,95.7,328.00,-0.58821,,,
10000013,30001123,RUF3-O,158,35.4,118.00,-0.589307,,,
10000061,30004832,IL-YTR,1.27,11.5,-281.00,-0.589537,,,
10000009,30000833,X1-IZ0,171,53.5,-103.00,-0.590191,,,
10000034,30002836,A-YB15,135,53.9,64.20,-0.590294,,,
10000015,30001331,H-AJ27,-166,105,352.00,-0.590983,,,
10000046,30003699,MPPA-A,-325,54.1,263.00,-0.592056,,,
10000066,30005113,G-GRSZ,214,59.2,138.00,-0.592578,,,
10000010,30000897,F-G7BO,-54.5,73.3,236.00,-0.593187,,,
10000009,30000841,N7-KGJ,161,-44.4,-191.00,-0.593702,,,
10000025,30002129,RF6T-8,-19.3,-14.5,-174.00,-0.593801,,,
10000013,30001115,B2J-5N,190,51,59.00,-0.593811,,,
10000013,30001069,LH-PLU,181,59.4,132.00,-0.594941,,,
10000006,30000582,4-OS2A,66.4,16.9,-176.00,-0.595196,,,
10000040,30003258,1-BK1Q,215,72.7,124.00,-0.595268,,,
10000027,30002335,FIZU-X,174,62.2,29.10,-0.595418,,,
10000060,30004752,QY6-RK,-404,43.7,-276.00,-0.595702,,,
10000061,30004873,B-6STA,120,-32.6,-322.00,-0.596125,,,
10000025,30002182,R-ORB7,70.7,-4.52,-258.00,-0.596413,,,
10000018,30001591,S-CUEA,261,33.5,64.50,-0.597118,,,
10000008,30000683,LBC-AW,81.2,17.9,-133.00,-0.597489,,,
10000025,30002172,W4E-IT,39.5,-16.2,-243.00,-0.597843,,,
10000060,30004771,8RQJ-2,-451,53.3,-254.00,-0.598111,,,
10000040,30003218,R-ZESX,237,32,99.40,-0.598691,,,
10000066,30005129,BEG-RL,166,44,93.10,-0.599436,,,
10000035,30002945,N2IS-B,-329,101,327.00,-0.599657,,,
10000006,30000577,EIH-IU,50.7,1.54,-189.00,-0.600942,,,
10000015,30001345,Z3U-GI,-70.4,120,356.00,-0.601802,,,
10000034,30002871,HVGR-R,125,81.9,88.90,-0.601868,,,
10000025,30002180,FRTC-5,66,-2.24,-244.00,-0.601911,,,
10000005,30000512,O5Q7-U,72.3,-12,-235.00,-0.602105,,,
10000053,30004182,ETXT-F,286,36.7,192.00,-0.602779,,,
10000018,30001533,C6C-K9,200,64.5,13.40,-0.603737,,,
10000025,30002126,WYF8-8,-0.719,-1.66,-201.00,-0.604062,,,
10000050,30004021,LS-V29,-302,64.1,-245.00,-0.60407,,,
10000058,30004635,7BIX-A,-451,64,-41.80,-0.604128,,,
10000050,30004027,QY1E-N,-415,39.5,-271.00,-0.604702,,,
10000059,30004702,MP5-KR,-149,-42.9,-476.00,-0.604835,,,
10000056,30004467,23M-PX,48.5,12.7,-339.00,-0.604865,,,
10000029,30002442,8MG-J6,-23,89.3,117.00,-0.604991,,,
10000039,30003182,2R-KLH,-88.9,-27,-472.00,-0.605466,,,
10000062,30004909,QSF-EJ,126,-33.5,-405.00,-0.605805,,,
10000058,30004600,C-N4OD,-450,38.2,29.80,-0.606511,,,
10000027,30002334,B-2VXB,188,62.6,25.70,-0.606536,,,
